"schema_version","study","scenario","rep","n","n_test","q","d","m","data_seed","calibration_seed","file","bytes","md5","generator_tag","design_fingerprint","cell_id"
"1.1.0","study2","primary",9,120,1000,4,2,4,1090001,1090002,"study2_primary_q4_n120_ntest1000_m4_rep009.rds",47552,"b2d903f1b3547385cb664117be8dd003","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",10,120,1000,4,2,4,1100001,1100002,"study2_primary_q4_n120_ntest1000_m4_rep010.rds",47512,"ce265890b8b20f8447b5574fb3ba6df7","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",11,120,1000,4,2,4,1110001,1110002,"study2_primary_q4_n120_ntest1000_m4_rep011.rds",46708,"6e91adb0197d899e4e8ca4ad3cfeafa3","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",12,120,1000,4,2,4,1120001,1120002,"study2_primary_q4_n120_ntest1000_m4_rep012.rds",46776,"9b1fa5279275d8508d0f619754377f63","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",13,120,1000,4,2,4,1130001,1130002,"study2_primary_q4_n120_ntest1000_m4_rep013.rds",47524,"5a1b0feb196979ada2a59a7abcffa22a","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",14,120,1000,4,2,4,1140001,1140002,"study2_primary_q4_n120_ntest1000_m4_rep014.rds",47436,"ec38f3427e28f12daa2635fd7e56fdf9","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",15,120,1000,4,2,4,1150001,1150002,"study2_primary_q4_n120_ntest1000_m4_rep015.rds",46740,"cc75c5b304fe395ef2db46f330a30eef","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",16,120,1000,4,2,4,1160001,1160002,"study2_primary_q4_n120_ntest1000_m4_rep016.rds",47392,"7b76be4d3eb5df5807abd9c3689d74cb","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",17,120,1000,4,2,4,1170001,1170002,"study2_primary_q4_n120_ntest1000_m4_rep017.rds",47460,"944a6223feee3caa841e0e33d3a2c341","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",18,120,1000,4,2,4,1180001,1180002,"study2_primary_q4_n120_ntest1000_m4_rep018.rds",47540,"30c15cc27ee4dbf2303cb60556c2cd76","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",19,120,1000,4,2,4,1190001,1190002,"study2_primary_q4_n120_ntest1000_m4_rep019.rds",47572,"1c92a81e3b49eb3caddb4f94e57f7210","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",20,120,1000,4,2,4,1200001,1200002,"study2_primary_q4_n120_ntest1000_m4_rep020.rds",47400,"fc8ac2faf817c67697f818ed0a7b4e03","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",21,120,1000,4,2,4,1210001,1210002,"study2_primary_q4_n120_ntest1000_m4_rep021.rds",47540,"f29044711a616558abd7c3af64961372","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",22,120,1000,4,2,4,1220001,1220002,"study2_primary_q4_n120_ntest1000_m4_rep022.rds",46628,"e676e2009551b53934461517ca37469d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",23,120,1000,4,2,4,1230001,1230002,"study2_primary_q4_n120_ntest1000_m4_rep023.rds",47460,"26609de1aa8f916cf9278e590937cf55","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",24,120,1000,4,2,4,1240001,1240002,"study2_primary_q4_n120_ntest1000_m4_rep024.rds",47484,"1889eb18e27d3ae4efa9cb79d5cfb85b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",25,120,1000,4,2,4,1250001,1250002,"study2_primary_q4_n120_ntest1000_m4_rep025.rds",47492,"a21f1430d067655d263a43ef8db2879c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",26,120,1000,4,2,4,1260001,1260002,"study2_primary_q4_n120_ntest1000_m4_rep026.rds",47524,"8a6e644ef9b6e865531cfd9bdb0b50b0","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",27,120,1000,4,2,4,1270001,1270002,"study2_primary_q4_n120_ntest1000_m4_rep027.rds",47496,"6692fca42de442f5c35cc4858c37b071","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",28,120,1000,4,2,4,1280001,1280002,"study2_primary_q4_n120_ntest1000_m4_rep028.rds",47528,"c89cfeace993f0d17e6152f66f982708","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",29,120,1000,4,2,4,1290001,1290002,"study2_primary_q4_n120_ntest1000_m4_rep029.rds",47480,"1cad84e3b8da074814fff66757f3ad18","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",30,120,1000,4,2,4,1300001,1300002,"study2_primary_q4_n120_ntest1000_m4_rep030.rds",47484,"c68663e66458a80a2dfe418995046f99","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",31,120,1000,4,2,4,1310001,1310002,"study2_primary_q4_n120_ntest1000_m4_rep031.rds",47576,"af3cae99fd4e2fc90ae8ba0429fe52d4","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",32,120,1000,4,2,4,1320001,1320002,"study2_primary_q4_n120_ntest1000_m4_rep032.rds",46680,"d69a0b942782e23c36bff4f9a3e7c837","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",33,120,1000,4,2,4,1330001,1330002,"study2_primary_q4_n120_ntest1000_m4_rep033.rds",47544,"c1c95d441a66289a8656d9523ddcec9f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",34,120,1000,4,2,4,1340001,1340002,"study2_primary_q4_n120_ntest1000_m4_rep034.rds",47516,"14cefb01fb49496c09c130e654a2c98d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",35,120,1000,4,2,4,1350001,1350002,"study2_primary_q4_n120_ntest1000_m4_rep035.rds",47520,"fcbf203715a590a1ecabfab8d4eb29a0","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",36,120,1000,4,2,4,1360001,1360002,"study2_primary_q4_n120_ntest1000_m4_rep036.rds",47524,"8273269ddc03fe149d329566c72c3b5a","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",37,120,1000,4,2,4,1370001,1370002,"study2_primary_q4_n120_ntest1000_m4_rep037.rds",47500,"6eea7105a25315415a8ebb0ae734beb5","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",38,120,1000,4,2,4,1380001,1380002,"study2_primary_q4_n120_ntest1000_m4_rep038.rds",47508,"a0dc8aa3e9970a1c253063eafcaba745","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",39,120,1000,4,2,4,1390001,1390002,"study2_primary_q4_n120_ntest1000_m4_rep039.rds",47528,"fdcb0e7ec356b6b37939ec6a8e75fd1f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",40,120,1000,4,2,4,1400001,1400002,"study2_primary_q4_n120_ntest1000_m4_rep040.rds",47428,"0b150987b4faaf2a3ff189428c243a6b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",41,120,1000,4,2,4,1410001,1410002,"study2_primary_q4_n120_ntest1000_m4_rep041.rds",47492,"05e96a2e12018b0108bd3c786ccb4180","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",42,120,1000,4,2,4,1420001,1420002,"study2_primary_q4_n120_ntest1000_m4_rep042.rds",47536,"2d091b1af5a16352863888f9445847b0","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",43,120,1000,4,2,4,1430001,1430002,"study2_primary_q4_n120_ntest1000_m4_rep043.rds",47244,"ebc130847dccf5692429d7bd212bdee9","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",44,120,1000,4,2,4,1440001,1440002,"study2_primary_q4_n120_ntest1000_m4_rep044.rds",47128,"0f2ee9ac226f33e68ad5da0040bfd269","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",45,120,1000,4,2,4,1450001,1450002,"study2_primary_q4_n120_ntest1000_m4_rep045.rds",47476,"97857bd4e26e78465777cbc92719fc75","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",46,120,1000,4,2,4,1460001,1460002,"study2_primary_q4_n120_ntest1000_m4_rep046.rds",47564,"a7045cd934167c70dd846169f45c1f92","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",47,120,1000,4,2,4,1470001,1470002,"study2_primary_q4_n120_ntest1000_m4_rep047.rds",47592,"cac19a2024e9be33c0770ac02e3353d0","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",48,120,1000,4,2,4,1480001,1480002,"study2_primary_q4_n120_ntest1000_m4_rep048.rds",47560,"863ec0933b48b8fac54374ce7553ce0d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",49,120,1000,4,2,4,1490001,1490002,"study2_primary_q4_n120_ntest1000_m4_rep049.rds",46760,"f72bff52297bbe6e23e49af14988c44e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",50,120,1000,4,2,4,1500001,1500002,"study2_primary_q4_n120_ntest1000_m4_rep050.rds",47556,"cbdf53e7b426987c90fe32e0ad3ac24d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",51,120,1000,4,2,4,1510001,1510002,"study2_primary_q4_n120_ntest1000_m4_rep051.rds",47520,"a51f956fed38b49f81a80a9695ec4037","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",52,120,1000,4,2,4,1520001,1520002,"study2_primary_q4_n120_ntest1000_m4_rep052.rds",47520,"f533424b2b66f26d7c5c2ed5eecfde47","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",53,120,1000,4,2,4,1530001,1530002,"study2_primary_q4_n120_ntest1000_m4_rep053.rds",47476,"efd53df69ed509b53555161b8bdaa5ac","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",54,120,1000,4,2,4,1540001,1540002,"study2_primary_q4_n120_ntest1000_m4_rep054.rds",47460,"c9b7ff95b7d8b795f9f5576e793e3b13","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",55,120,1000,4,2,4,1550001,1550002,"study2_primary_q4_n120_ntest1000_m4_rep055.rds",47504,"cf12604451644fb4598726ec3a7a30fd","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",56,120,1000,4,2,4,1560001,1560002,"study2_primary_q4_n120_ntest1000_m4_rep056.rds",47508,"0cb701c426ebb690b770a842fc4dba3e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",57,120,1000,4,2,4,1570001,1570002,"study2_primary_q4_n120_ntest1000_m4_rep057.rds",47436,"16025f8544536f920987aad27cffb583","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",58,120,1000,4,2,4,1580001,1580002,"study2_primary_q4_n120_ntest1000_m4_rep058.rds",47528,"fdf3917682abd42ad53156ba7d4e3678","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",59,120,1000,4,2,4,1590001,1590002,"study2_primary_q4_n120_ntest1000_m4_rep059.rds",47528,"a043c786cdda997586b40a0d354f55ab","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",60,120,1000,4,2,4,1600001,1600002,"study2_primary_q4_n120_ntest1000_m4_rep060.rds",47588,"55fefbe6c2961aab0ff6aa908e4fcd2d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",61,120,1000,4,2,4,1610001,1610002,"study2_primary_q4_n120_ntest1000_m4_rep061.rds",47016,"97c861e69f5bedaed89dbe13226a40e8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",62,120,1000,4,2,4,1620001,1620002,"study2_primary_q4_n120_ntest1000_m4_rep062.rds",46772,"440b798ce25dba442e153f7fcc0714b9","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",63,120,1000,4,2,4,1630001,1630002,"study2_primary_q4_n120_ntest1000_m4_rep063.rds",47568,"37012367dcdd96a0c130a82589444c25","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",64,120,1000,4,2,4,1640001,1640002,"study2_primary_q4_n120_ntest1000_m4_rep064.rds",47444,"56cf6a1cb3c101500520989bd5a1dae8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",65,120,1000,4,2,4,1650001,1650002,"study2_primary_q4_n120_ntest1000_m4_rep065.rds",46812,"459f9310816105b3e191e42054614124","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",66,120,1000,4,2,4,1660001,1660002,"study2_primary_q4_n120_ntest1000_m4_rep066.rds",47468,"3be326c45dddd3b44acc91f6b5a21366","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",67,120,1000,4,2,4,1670001,1670002,"study2_primary_q4_n120_ntest1000_m4_rep067.rds",47592,"01b75fb919f2f853109268715fdbfc94","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",68,120,1000,4,2,4,1680001,1680002,"study2_primary_q4_n120_ntest1000_m4_rep068.rds",47528,"b600ef3cf6cfb189ae9bd7bec2c1aa52","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",69,120,1000,4,2,4,1690001,1690002,"study2_primary_q4_n120_ntest1000_m4_rep069.rds",47488,"7dbd8c016465a948fb5f08fd71462508","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",70,120,1000,4,2,4,1700001,1700002,"study2_primary_q4_n120_ntest1000_m4_rep070.rds",47508,"46cbb7ace0c6b9c7a4cf13270bfaf8f1","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",71,120,1000,4,2,4,1710001,1710002,"study2_primary_q4_n120_ntest1000_m4_rep071.rds",47528,"9bf076ddb2041fd56677296863d2a1c8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",72,120,1000,4,2,4,1720001,1720002,"study2_primary_q4_n120_ntest1000_m4_rep072.rds",46800,"1106cfddf060811dffd63d3681ea014b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",73,120,1000,4,2,4,1730001,1730002,"study2_primary_q4_n120_ntest1000_m4_rep073.rds",47504,"4f2830e394f68b86446c1e882cca4a0c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",74,120,1000,4,2,4,1740001,1740002,"study2_primary_q4_n120_ntest1000_m4_rep074.rds",47528,"4558224ce2c68d4ed57fc7172ce483ff","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",75,120,1000,4,2,4,1750001,1750002,"study2_primary_q4_n120_ntest1000_m4_rep075.rds",47460,"6b6d9d39fbd4ff8a306d9fe560f81d24","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",76,120,1000,4,2,4,1760001,1760002,"study2_primary_q4_n120_ntest1000_m4_rep076.rds",46720,"226b97e1d9f3dcda0fe648d00b848fd7","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",77,120,1000,4,2,4,1770001,1770002,"study2_primary_q4_n120_ntest1000_m4_rep077.rds",47508,"761b37f705141aa58725b748629a7a43","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",78,120,1000,4,2,4,1780001,1780002,"study2_primary_q4_n120_ntest1000_m4_rep078.rds",47492,"484ef6c8bf740ae7d162e644efdb520b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",79,120,1000,4,2,4,1790001,1790002,"study2_primary_q4_n120_ntest1000_m4_rep079.rds",47496,"791b2e3dc3833145da35f35b933ccd6e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",80,120,1000,4,2,4,1800001,1800002,"study2_primary_q4_n120_ntest1000_m4_rep080.rds",46740,"b4b393e1a7b8fba33dee4514531d5b3e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",81,120,1000,4,2,4,1810001,1810002,"study2_primary_q4_n120_ntest1000_m4_rep081.rds",47544,"d1a1efafbecd098cf37f13ebc47cf974","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",82,120,1000,4,2,4,1820001,1820002,"study2_primary_q4_n120_ntest1000_m4_rep082.rds",47464,"0e1186569a6d6eca991e9381405caa60","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",83,120,1000,4,2,4,1830001,1830002,"study2_primary_q4_n120_ntest1000_m4_rep083.rds",47528,"c9dd6d43b6c65320f578d4cba2e5d02f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",84,120,1000,4,2,4,1840001,1840002,"study2_primary_q4_n120_ntest1000_m4_rep084.rds",47580,"edb781baa50a293b09ea71bdd3e2f137","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",85,120,1000,4,2,4,1850001,1850002,"study2_primary_q4_n120_ntest1000_m4_rep085.rds",47516,"1eae0ca2a201fa3061ad4614da1a698e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",86,120,1000,4,2,4,1860001,1860002,"study2_primary_q4_n120_ntest1000_m4_rep086.rds",46768,"f634df9986a1fd367af910ea31dcc246","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",87,120,1000,4,2,4,1870001,1870002,"study2_primary_q4_n120_ntest1000_m4_rep087.rds",47488,"f31ad571510fd7bee565858a2cd81e76","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",88,120,1000,4,2,4,1880001,1880002,"study2_primary_q4_n120_ntest1000_m4_rep088.rds",47536,"cab346f82f8dd9c782c569d1d232b924","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",89,120,1000,4,2,4,1890001,1890002,"study2_primary_q4_n120_ntest1000_m4_rep089.rds",47560,"06896e0fe4ca011464c03b8fc0f8c150","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",90,120,1000,4,2,4,1900001,1900002,"study2_primary_q4_n120_ntest1000_m4_rep090.rds",47532,"775ab90ce319c465348b79800d92c956","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",91,120,1000,4,2,4,1910001,1910002,"study2_primary_q4_n120_ntest1000_m4_rep091.rds",47440,"50fc0c3937cc3491a95f6231d8de12a8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",92,120,1000,4,2,4,1920001,1920002,"study2_primary_q4_n120_ntest1000_m4_rep092.rds",47480,"6524fe7fe7ca4527b9dc1ae17c60d42a","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",93,120,1000,4,2,4,1930001,1930002,"study2_primary_q4_n120_ntest1000_m4_rep093.rds",47540,"dadf7d297ba553af61662a5d4f1e77db","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",94,120,1000,4,2,4,1940001,1940002,"study2_primary_q4_n120_ntest1000_m4_rep094.rds",47532,"f651c78242631cdf98abdf7f02d0605f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",95,120,1000,4,2,4,1950001,1950002,"study2_primary_q4_n120_ntest1000_m4_rep095.rds",46684,"b2724b283f8f55bfea0809baab1b4e28","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",96,120,1000,4,2,4,1960001,1960002,"study2_primary_q4_n120_ntest1000_m4_rep096.rds",46840,"6b7388978599a863ab868dfdc3f91746","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",97,120,1000,4,2,4,1970001,1970002,"study2_primary_q4_n120_ntest1000_m4_rep097.rds",47564,"64a90eab7be4e5aaad32c3d33c1cb88d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",98,120,1000,4,2,4,1980001,1980002,"study2_primary_q4_n120_ntest1000_m4_rep098.rds",46840,"4d7ae7468f1050a2bbd427e0bdd5684c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",99,120,1000,4,2,4,1990001,1990002,"study2_primary_q4_n120_ntest1000_m4_rep099.rds",47480,"ad131b9dc19d46d709ecb4f52570d55c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",100,120,1000,4,2,4,2000001,2000002,"study2_primary_q4_n120_ntest1000_m4_rep100.rds",46876,"d166e1e742ddef9854b55e275d76860b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","latent_additive_control",1,120,1000,4,2,4,1010001,1010002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep001.rds",46672,"de1aa342a3e5976cfedf16ccc928fb5d","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
"1.1.0","study2","latent_additive_control",2,120,1000,4,2,4,1020001,1020002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep002.rds",47484,"8760b5967946864e3b56b9ad373f49d8","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
"1.1.0","study2","latent_additive_control",3,120,1000,4,2,4,1030001,1030002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep003.rds",47448,"37e22c9df91b8c3040952ac2ac15ab21","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
"1.1.0","study2","latent_additive_control",4,120,1000,4,2,4,1040001,1040002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep004.rds",47372,"c298003d6144813ea7809d7422b4f77a","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
"1.1.0","study2","latent_additive_control",5,120,1000,4,2,4,1050001,1050002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep005.rds",47452,"9cf49526511c1cd17e374b8b270bbe5d","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
"1.1.0","study2","latent_additive_control",6,120,1000,4,2,4,1060001,1060002,"study2_latent_additive_control_q4_n120_ntest1000_m4_rep006.rds",46760,"bf9df0ea27d449dc44a2badd434252a0","study2-synthetic-shared-state-v2","b36a2b7373115d36c32b6378586a3e46","additive_q4"
